6	0.17	0.29	5	0.028	25	108	0.99076	3.14	0.34	12.3
5.8	0.21	0.32	1.6	0.045	38	95	0.98946	3.23	0.94	12.4
7.2	0.21	0.28	2.7	0.033	38	94	0.99075	2.99	0.43	11.8
6.7	0.42	0.46	9.7	0.054	67	234	0.99848	3.23	0.5	9
6.5	0.22	0.32	2.2	0.028	36	92	0.99076	3.27	0.59	11.9
5.7	0.21	0.25	1.1	0.035	26	81	0.9902	3.31	0.52	11.4
6.2	0.18	0.3	1	0.031	23	73	0.99032	3.23	0.52	11.3
6.9	0.14	0.38	1	0.041	22	81	0.99043	3.03	0.54	11.4
6.7	0.39	0.31	2.7	0.054	27	202	0.9948	3.46	0.57	10.5
7	0.31	0.31	9.1	0.036	45	140	0.99216	2.98	0.31	12
6.4	0.12	0.3	1.1	0.031	37	94	0.98986	3.01	0.56	11.7
7.3	0.4	0.26	5.45	0.016	26	90	0.98951	2.84	0.54	13.2
6.9	0.23	0.41	8	0.03	30	114	0.99368	3.22	0.54	11
8	0.14	0.33	1.2	0.045	71	162	0.9914	3.07	0.47	11
6.6	0.23	0.2	11.4	0.044	45	131	0.99604	2.96	0.51	9.7
6.7	0.36	0.26	7.9	0.034	39	123	0.99119	2.99	0.3	12.2
8.5	0.23	0.28	11.1	0.033	30	97	0.99507	3.03	0.39	10.5
6	0.26	0.32	3.8	0.029	48	180	0.99011	3.15	0.34	12
6.2	0.16	0.32	1.1	0.036	74	184	0.99096	3.22	0.41	11
6.6	0.28	0.34	0.8	0.037	42	119	0.9888	3.03	0.37	12.5
7.2	0.19	0.31	6.3	0.034	17	103	0.99305	3.15	0.52	11.4
5	0.27	0.32	4.5	0.032	58	178	0.98956	3.45	0.31	12.6
6.6	0.22	0.36	5.5	0.029	30	105	0.99206	3.2	0.47	11.8
7.2	0.32	0.3	8.25	0.02	14	104	0.99362	2.99	0.44	11.4
7.1	0.47	0.29	14.8	0.024	22	142	0.99518	3.12	0.48	12
6	0.24	0.33	2.5	0.026	31	85	0.99014	3.13	0.5	11.3
6.3	0.33	0.42	17.2	0.037	57	170	0.99884	3.26	0.57	9.4
6.2	0.33	0.41	16.8	0.037	58	173	0.99882	3.25	0.57	9.4
7.7	0.18	0.53	1.2	0.041	42	167	0.9908	3.11	0.44	11.9
7.5	0.33	0.38	8.7	0.126	49	199	0.99711	2.98	0.57	9.4
6.2	0.25	0.54	7	0.046	58	176	0.99454	3.19	0.7	10.4
7.3	0.28	0.42	1.2	0.033	29	142	0.99205	3.17	0.43	10.7
6.2	0.25	0.38	7.9	0.045	54	208	0.99572	3.17	0.46	9.1
6.2	0.25	0.54	7	0.046	58	176	0.99454	3.19	0.7	10.4
6.3	0.28	0.47	11.2	0.04	61	183	0.99592	3.12	0.51	9.5
7.7	0.25	0.49	2.5	0.047	31	169	0.99252	3.07	0.57	10.6
7.6	0.23	0.34	1.6	0.043	24	129	0.99305	3.12	0.7	10.4
6.1	0.21	0.38	1.5	0.039	37	122	0.98972	3.2	0.43	12
6.6	0.39	0.39	11.9	0.057	51	221	0.99851	3.26	0.51	8.9
6.2	0.23	0.36	17.2	0.039	37	130	0.99946	3.23	0.43	8.8
7.2	0.32	0.4	8.7	0.038	45	154	0.99568	3.2	0.47	10.4
6.2	0.23	0.36	17.2	0.039	37	130	0.99946	3.23	0.43	8.8
6.1	0.68	0.52	1.4	0.037	32	123	0.99022	3.24	0.45	12
7.3	0.2	0.39	2.3	0.048	24	87	0.99044	2.94	0.35	12
7.8	0.21	0.34	11.9	0.039	55	140	0.9959	3.02	0.31	10.3
8.3	0.16	0.37	7.9	0.025	38	107	0.99306	2.93	0.37	11.9
6.2	0.2	0.26	1.1	0.047	42	119	0.99158	3.48	0.6	11
6.8	0.21	0.37	7	0.038	27	107	0.99206	2.98	0.82	11.5
6.6	0.34	0.24	3.3	0.034	29	99	0.99031	3.1	0.4	12.3
7.7	0.27	0.49	3.8	0.037	46	139	0.99116	3.04	0.38	11.6
6.5	0.48	0.02	0.9	0.043	32	99	0.99226	3.14	0.47	9.8
7.4	0.16	0.32	1.4	0.065	23	140	0.99134	3.06	0.47	11.4
6.6	0.2	0.14	4.4	0.184	35	168	0.99396	2.93	0.45	9.4
6.6	0.28	0.42	8.2	0.044	60	196	0.99562	3.14	0.48	9.4
5.6	0.12	0.33	2.9	0.044	21	73	0.98896	3.17	0.32	12.9
6.7	0.46	0.27	5.2	0.039	35	96	0.99129	3.16	0.44	12.4
7.1	0.17	0.31	1.6	0.037	15	103	0.991	3.14	0.5	12
5.8	0.17	0.36	1.3	0.036	11	70	0.99202	3.43	0.68	10.4
6.9	0.36	0.28	13.55	0.048	51	189	0.99782	3	0.6	9.5
6	0.22	0.33	12.2	0.033	25	97	0.99356	3.17	0.42	11.3
6.5	0.43	0.28	11.25	0.032	31	87	0.9922	3.02	0.38	12.4
7.6	0.2	0.26	4.8	0.033	26	76	0.99076	2.98	0.49	12.3
6	0.29	0.25	1.4	0.033	30	114	0.98794	3.08	0.43	13.2
6.2	0.3	0.21	1.1	0.032	31	111	0.9889	2.97	0.42	12.2
7.8	0.22	0.26	9	0.047	38	132	0.997	3.25	0.53	10.2
6.4	0.32	0.31	1.9	0.037	34	126	0.99	3.06	0.45	11.8
7.6	0.36	0.49	11.3	0.046	87	221	0.9984	3.01	0.43	9.2
6	0.14	0.17	5.6	0.036	37	127	0.99373	3.05	0.57	9.8
6.7	0.64	0.3	1.2	0.03	18	76	0.9892	3.16	0.6	12.9
6.1	0.3	0.3	2.1	0.031	50	163	0.9895	3.39	0.43	12.7
7.1	0.18	0.39	14.5	0.051	48	156	0.99947	3.35	0.78	9.1
5.8	0.24	0.26	10.05	0.039	63	162	0.99375	3.33	0.5	11.2
7.1	0.18	0.39	14.5	0.051	48	156	0.99947	3.35	0.78	9.1
6.2	0.255	0.27	1.3	0.037	30	86	0.98834	3.05	0.59	12.9
6.5	0.24	0.28	1.1	0.034	26	83	0.98928	3.25	0.33	12.3
7.1	0.25	0.28	1.2	0.04	31	111	0.99174	3.18	0.53	11.1
6	0.16	0.22	1.6	0.042	36	106	0.9905	3.24	0.32	11.4
5.6	0.34	0.3	6.9	0.038	23	89	0.99266	3.25	0.49	11.1
6.1	0.105	0.31	1.3	0.037	55	145	0.9912	3.41	0.41	11.1
6.8	0.19	0.4	9.85	0.055	41	103	0.99532	2.98	0.56	10.5
6.5	0.3	0.27	4	0.038	37	97	0.99026	3.2	0.6	12.6
7.5	0.21	0.32	4.8	0.056	39	113	0.99393	3.11	0.52	10.2
8	0.2	0.44	1	0.057	24	111	0.99158	3.09	0.32	11.2
7.7	0.43	1	19.95	0.032	42	164	0.99742	3.29	0.5	12
6.9	0.33	0.31	4.2	0.04	21	93	0.9896	3.18	0.48	13.4
6.5	0.19	0.28	1.4	0.046	22	90	0.99038	3.18	0.51	11.7
7.9	0.35	0.28	12.9	0.032	13	63	0.9932	2.99	0.43	13
6.8	0.19	0.33	1.3	0.031	22	87	0.98987	3.08	0.62	12.3
5.9	0.23	0.24	3.8	0.038	61	152	0.99139	3.31	0.5	11.3
7.1	0.35	0.27	3.1	0.034	28	134	0.9897	3.26	0.38	13.1
6.4	0.28	0.44	7.1	0.048	49	179	0.99528	3.15	0.48	9.2
6.2	0.27	0.47	1.2	0.146	28	105	0.99224	3.23	0.51	10.1
7.3	0.2	0.29	19.5	0.039	69	237	1.00037	3.1	0.48	9.2
5.7	0.22	0.22	16.65	0.044	39	110	0.99855	3.24	0.48	9
5.8	0.14	0.15	6.1	0.042	27	123	0.99362	3.06	0.6	9.9
7.5	0.34	0.24	3.85	0.031	5	34	0.99098	3.01	0.36	11.8
7	0.48	0.12	4.5	0.05	23	86	0.99398	2.86	0.35	9
6.9	0.26	0.27	4.2	0.031	20	80	0.99089	3.12	0.39	11.5
6.8	0.18	0.28	1.1	0.027	32	112	0.99089	3.15	0.45	11
7	0.24	0.35	1	0.032	42	104	0.98988	3.16	0.37	11.7
7.2	0.16	0.29	1	0.031	40	123	0.98958	3.12	0.4	12.1
7	0.32	0.27	7.1	0.027	37	122	0.99165	3.15	0.6	12.6
7.2	0.24	0.3	1.2	0.037	11	95	0.98914	2.96	0.36	12.5
6.8	0.45	0.28	26.05	0.031	27	122	1.00295	3.06	0.42	10.6
7.7	0.32	0.61	11.8	0.041	66	188	0.99794	3	0.54	9.3
6.4	0.37	0.2	5.6	0.117	61	183	0.99459	3.24	0.43	9.5
6	0.25	0.4	5.7	0.052	56	152	0.99398	3.16	0.88	10.5
6.8	0.19	0.33	4.9	0.047	42	130	0.99283	3.12	0.56	11
6.5	0.26	0.31	1.3	0.034	59	145	0.98944	3.16	0.54	12.4
5.9	0.37	0.32	1.6	0.029	41	102	0.98916	3.41	0.55	12.7
6.9	0.58	0.58	8.2	0.032	29	169	0.99275	3.28	0.44	12.2
7	0.22	0.26	9.2	0.027	37	122	0.99228	3.06	0.34	12.5
6.6	0.26	0.22	18.15	0.05	23	139	0.99904	3.06	0.5	9.2
7.5	0.24	0.31	13.1	0.05	26	180	0.99884	3.05	0.53	9.1
6.3	0.18	0.24	3.4	0.053	20	119	0.99373	3.11	0.52	9.2
6.6	0.3	0.45	8	0.038	54	200	0.9956	3.18	0.48	9.5
6.1	0.22	0.46	1.8	0.16	34	74	0.9884	3.19	0.33	13.4
6.8	0.22	0.3	10.6	0.07	67	194	0.99654	2.89	0.42	9
6.3	0.28	0.29	6.8	0.051	40	143	0.99374	3.43	0.59	11
6.5	0.26	0.34	1.4	0.04	25	184	0.99216	3.29	0.46	10.7
6.1	0.17	0.28	2.5	0.028	22	98	0.99072	3.16	0.37	11.1
6.7	0.39	0.24	2.7	0.017	22	80	0.99084	3.03	0.37	11.5
6.9	0.4	0.17	12.9	0.033	59	186	0.99754	3.08	0.49	9.4
7	0.3	0.28	2.2	0.042	21	177	0.99166	3.2	0.57	11.4
8.3	0.18	0.3	1.1	0.033	20	57	0.99109	3.02	0.51	11
6.8	0.21	0.62	6.4	0.041	7	113	0.99358	2.96	0.59	10.2
7.2	0.17	0.34	6.4	0.042	16	111	0.99278	2.99	0.4	10.8
7.2	0.28	0.38	2	0.052	23	156	0.9912	3.13	0.52	11.1
7	0.3	0.28	2.2	0.042	21	177	0.99166	3.2	0.57	11.4
7	0.15	0.29	16.4	0.058	45	110	0.9978	3.15	0.37	9.7
6.2	0.31	0.23	3.3	0.052	34	113	0.99429	3.16	0.48	8.4
8	0.27	0.33	1.2	0.05	41	103	0.99002	3	0.45	12.4
5.4	0.17	0.27	2.7	0.049	28	104	0.99224	3.46	0.55	10.3
7.3	0.25	0.26	7.2	0.048	52	207	0.99587	3.12	0.37	9.2
6	0.31	0.38	4.8	0.04	41	101	0.98968	3.24	0.56	13.1
6.2	0.22	0.3	12.4	0.054	108	152	0.99728	3.1	0.47	9.5
7.4	0.22	0.27	1.6	0.057	45	98	0.99299	3.29	0.44	9.9
7.1	0.28	0.31	1.5	0.053	20	98	0.99069	3.15	0.5	11.4
6.8	0.73	0.2	6.6	0.054	25	65	0.99324	3.12	0.28	11.1
6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9
7.1	0.2	0.37	1.5	0.049	28	129	0.99226	3.15	0.52	10.8
7	0.34	0.1	3.5	0.044	17	63	0.9937	3.01	0.39	9.2
6.5	0.33	0.3	3.8	0.036	34	88	0.99028	3.25	0.63	12.5
7.2	0.25	0.32	1.5	0.054	24	105	0.99154	3.17	0.48	11.1
7.3	0.36	0.34	14.8	0.057	46	173	0.99751	3.14	0.57	10.2
8.7	0.31	0.21	5.6	0.039	28	67	0.99328	2.96	0.52	11
6.2	0.27	0.32	6.3	0.048	47	159	0.99282	3.21	0.6	11
7.6	0.39	0.46	11.7	0.084	55	170	0.99773	2.91	0.51	9
6.1	0.24	0.26	1.7	0.033	61	134	0.9903	3.19	0.81	11.9
6.3	0.22	0.27	4.5	0.036	81	157	0.9928	3.05	0.76	10.7
6.7	0.28	0.34	8.9	0.048	32	111	0.99455	3.25	0.54	11
6.8	0.14	0.35	1.5	0.047	40	117	0.99111	3.07	0.72	11.1
6	0.26	0.29	3.1	0.041	37	144	0.98944	3.22	0.39	12.8
7.5	0.26	0.38	5.7	0.021	23	125	0.99338	3.13	0.62	11.1
6.8	0.3	0.27	11.6	0.028	22	97	0.99314	2.96	0.38	11.7
6.6	0.5	0.26	11.3	0.029	32	110	0.99302	3.27	0.78	12.9
6.5	0.36	0.16	1.3	0.054	11	107	0.99398	3.19	0.39	8.5
6.9	0.3	0.45	1.4	0.039	36	122	0.99059	3.07	0.47	11.1
6.8	0.3	0.26	20.3	0.037	45	150	0.99727	3.04	0.38	12.3
6.5	0.4	0.31	3.5	0.046	22	147	0.99024	3.15	0.31	12
6.3	0.17	0.23	5.7	0.048	44	147	0.99382	3.08	0.54	10
5.7	0.25	0.27	11.5	0.04	24	120	0.99411	3.33	0.31	10.8
6.1	0.3	0.47	1.4	0.049	50	187	0.9927	3.19	0.45	9.5
7.4	0.16	0.3	13.7	0.056	33	168	0.99825	2.9	0.44	8.7
6.3	0.17	0.32	1	0.04	39	118	0.98886	3.31	0.4	13.1
6.7	0.21	0.34	1.5	0.035	45	123	0.98949	3.24	0.36	12.6
6.9	0.24	0.4	15.4	0.052	81	198	0.9986	3.2	0.69	9.4
6.5	0.38	0.53	1.4	0.142	5	69	0.9926	3.14	0.52	10.1
7	0.44	0.24	12.1	0.056	68	210	0.99718	3.05	0.5	9.5
6.1	0.38	0.14	3.9	0.06	27	113	0.99344	3.07	0.34	9.2
7	0.44	0.24	12.1	0.056	68	210	0.99718	3.05	0.5	9.5
7.5	0.35	0.37	2.5	0.066	29	89	0.98964	3.14	0.42	12.7
6.3	0.23	0.33	6.9	0.052	23	118	0.9938	3.23	0.46	10.4
6.4	0.29	0.18	15	0.04	21	116	0.99736	3.14	0.5	9.2
6.6	0.36	0.47	1.4	0.145	26	124	0.99274	3.09	0.56	10.1
6	0.33	0.26	5.1	0.051	16	119	0.99416	3.15	0.41	9.2
3.8	0.31	0.02	11.1	0.036	20	114	0.99248	3.75	0.44	12.4
6	0.31	0.27	2.3	0.042	19	120	0.98952	3.32	0.41	12.7
6	0.29	0.27	2.3	0.044	20	117	0.9895	3.31	0.41	12.7
5.7	0.22	0.2	16	0.044	41	113	0.99862	3.22	0.46	8.9
7.2	0.22	0.35	5.5	0.054	37	183	0.99474	3.08	0.5	10.3
6.2	0.24	0.27	16.8	0.04	48	129	0.99691	3.23	0.38	10.5
6	0.2	0.26	6.8	0.049	22	93	0.9928	3.15	0.42	11
6	0.2	0.26	6.8	0.049	22	93	0.9928	3.15	0.42	11
7.2	0.21	0.36	15.7	0.045	68	183	0.99922	3.25	0.76	9.4
7.2	0.21	0.36	15.7	0.045	68	183	0.99922	3.25	0.76	9.4
6.9	0.26	0.29	4.2	0.043	33	114	0.9902	3.16	0.31	12.5
6.5	0.22	0.27	1.6	0.039	36	116	0.99178	3.38	0.57	11
6.4	0.27	0.3	1.6	0.04	19	86	0.99089	3.32	0.65	11.5
6.4	0.24	0.26	8.2	0.054	47	182	0.99538	3.12	0.5	9.5
7.4	0.38	0.34	8.3	0.052	44	168	0.99627	3.11	0.52	9.2
7.3	0.19	0.27	13.9	0.057	45	155	0.99807	2.94	0.41	8.8
7.3	0.19	0.27	13.9	0.057	45	155	0.99807	2.94	0.41	8.8
5.8	0.22	0.25	1.5	0.024	21	109	0.99234	3.37	0.58	10.4
6.4	0.31	0.28	2.5	0.039	34	137	0.98946	3.22	0.38	12.7
5.9	0.28	0.34	3.6	0.04	50	194	0.9912	3.31	0.52	11.6
7.2	0.34	0.2	5.8	0.062	52	203	0.99461	3.17	0.44	9.8
6.5	0.2	0.33	1.5	0.039	36	110	0.99008	3.22	0.65	12
6.1	0.34	0.21	5	0.042	17	133	0.99373	3.02	0.53	9.4
6.4	0.3	0.27	5	0.058	27	151	0.99198	3.22	0.49	12.2
6.3	0.28	0.22	9.5	0.04	30	111	0.99338	3.05	0.31	10.8
5.9	0.29	0.16	7.9	0.044	48	197	0.99512	3.21	0.36	9.4
6.2	0.22	0.28	2.2	0.04	24	125	0.9917	3.19	0.48	10.5
6.6	0.22	0.23	17.3	0.047	37	118	0.99906	3.08	0.46	8.8
6.1	0.31	0.34	2.8	0.042	59.5	162	0.99179	3.27	0.47	10.8
6.5	0.29	0.3	9.15	0.051	25	166	0.99339	3.24	0.56	11.33333333
6.6	0.27	0.25	1.2	0.033	36	111	0.98918	3.16	0.37	12.4
7.2	0.47	0.16	5.9	0.048	14	125	0.99428	3.09	0.49	9.8
6	0.28	0.29	19.3	0.051	36	174	0.99911	3.14	0.5	9
7.7	0.28	0.24	2.4	0.044	29	157	0.99312	3.27	0.56	10.6
6.7	0.32	0.32	1.7	0.031	31	114	0.98946	3.12	0.35	12.5
6.3	0.25	0.27	6.6	0.054	40	158	0.99378	3.2	0.48	10.3
6.4	0.23	0.27	2.1	0.042	35	100	0.99094	3.03	0.63	10.9
6.7	0.31	0.33	2	0.033	12	74	0.99064	3.29	0.65	12.5
6.7	0.48	0.49	2.9	0.03	28	122	0.98926	3.13	0.4	13
6.4	0.28	0.23	6	0.051	50	162	0.994	3.15	0.52	10.2
5.1	0.305	0.13	1.75	0.036	17	73	0.99	3.4	0.51	12.33333333
6.7	0.23	0.17	1.3	0.061	14	100	0.9925	3.07	0.55	9.5
6.7	0.18	0.25	14.3	0.048	79	149	0.9975	3.12	0.37	9.7
5.8	0.13	0.22	12.7	0.058	24	183	0.9956	3.32	0.42	11.7
6.8	0.17	0.17	5.1	0.049	26	82	0.993	3	0.38	9.8
6.1	0.25	0.18	10.5	0.049	41	124	0.9963	3.14	0.35	10.5
6	0.2	0.26	14.7	0.045	53	125	0.998365	2.99	0.69	9.4
6.5	0.29	0.32	3	0.036	38	93	0.9906	3.16	0.59	12
6.6	0.28	0.3	12.9	0.033	31	177	0.99479	3.12	0.39	11.2
5.9	0.42	0.36	2.4	0.034	19	77	0.99184	3.25	0.48	10.9
6.1	0.44	0.28	4.25	0.032	43	132	0.9916	3.26	0.47	11.26666667
6.6	0.21	0.39	2.3	0.041	31	102	0.99221	3.22	0.58	10.9
5.8	0.345	0.15	10.8	0.033	26	120	0.99494	3.25	0.49	10
6.6	0.26	0.36	1.2	0.035	43	126	0.99094	3.01	0.63	11.4
6.5	0.21	0.35	5.7	0.043	47	197	0.99392	3.24	0.5	10.1
5.8	0.26	0.29	1	0.042	35	101	0.99044	3.36	0.48	11.4
5.7	0.39	0.25	4.9	0.033	49	113	0.98966	3.26	0.58	13.1
6	0.17	0.33	6	0.036	30	111	0.99362	3.32	0.58	10.13333333
7.3	0.17	0.36	8.2	0.028	44	111	0.99272	3.14	0.41	12.4
4.9	0.335	0.14	1.3	0.036	69	168	0.99212	3.47	0.46	10.46666667
6	0.28	0.52	6.2	0.028	37	104	0.99161	3.28	0.51	11.8
4.7	0.335	0.14	1.3	0.036	69	168	0.99212	3.47	0.46	10.5
5.6	0.27	0.37	0.9	0.025	11	49	0.98845	3.29	0.33	13.1
6.5	0.33	0.32	1	0.041	39	120	0.99004	3.06	0.37	12.2
6.7	0.16	0.32	12.5	0.035	18	156	0.99666	2.88	0.36	9
6.7	0.35	0.32	9	0.032	29	113	0.99188	3.13	0.65	12.9
5.9	0.12	0.28	1.4	0.037	36	83	0.99074	3.33	0.42	10.9
6.1	0.32	0.33	10.7	0.036	27	98	0.99521	3.34	0.52	10.2
6.8	0.32	0.43	1.6	0.05	4	65	0.99346	3.27	0.47	10.7
6.1	0.27	0.31	3.9	0.034	42	137	0.99218	3.24	0.46	10.9
6	0.14	0.37	1.2	0.032	63	148	0.99185	3.32	0.44	11.2
6.6	0.29	0.73	2.2	0.027	21	92	0.99	3.12	0.48	12.4
5	0.27	0.4	1.2	0.076	42	124	0.99204	3.32	0.47	10.1
6.7	0.3	0.5	12.1	0.045	38	127	0.9974	3.04	0.53	8.9
3.9	0.225	0.4	4.2	0.03	29	118	0.989	3.57	0.36	12.8
5.5	0.62	0.33	1.7	0.037	24	118	0.98758	3.15	0.39	13.55
6.4	0.105	0.29	1.1	0.035	44	140	0.99142	3.17	0.55	10.7
6.2	0.26	0.2	8	0.047	35	111	0.99445	3.11	0.42	10.4
6.4	0.105	0.29	1.1	0.035	44	140	0.99142	3.17	0.55	10.7
7	0.17	0.42	1	0.075	19	71	0.99103	3.32	0.62	11.4
6.2	0.76	0.01	3.2	0.041	18	120	0.99026	3.2	0.94	13.7
5.2	0.405	0.15	1.45	0.038	10	44	0.99125	3.52	0.4	11.6
6.6	0.38	0.29	2.4	0.136	15	93	0.99336	3.18	0.6	9.5
5.2	0.25	0.23	1.4	0.047	20	77	0.99001	3.32	0.62	11.4
7.1	0.23	0.39	13.7	0.058	26	172	0.99755	2.9	0.46	9
6.6	0.24	0.33	10.1	0.032	8	81	0.99626	3.19	0.51	9.8
5.7	0.21	0.32	1.6	0.03	33	122	0.99044	3.33	0.52	11.9
5	0.235	0.27	11.75	0.03	34	118	0.9954	3.07	0.5	9.4
4.9	0.235	0.27	11.75	0.03	34	118	0.9954	3.07	0.5	9.4
